id,year,month,official_id,title,company,director,result,province,type,summary,source,,
2020-2-202,2020,2,影剧备字[2020]第626号,黑夜之子,上海三坡文化传播工作室,何三坡,同意拍摄,上海市,故事影片,端午节前，家住鹿山的哑巴孩子黑孩去城里的姑妈家馈送粽子，经历了种种奇遇。他遇到了一个快乐的盲歌手，一个热心的中巴司机，一个善良的拾荒大叔，一个认真负责的交通协管员，一个为寻找亲人的司机,http://www.chinafilm.gov.cn/chinafilm/contents/167/2539.shtml,,
2020-2-203,2020,2,影剧备字[2020]第635号,马斯托纳的旅行,上海候麦文化传媒有限公司,陈锋,同意拍摄,上海市,故事影片,一个纯艺专业来上海做毕设的姑娘和一个想拍自己电影处女作导演的一天一夜的纯爱故事。 是一部上海风情的浪漫主义爱情电影。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2539.shtml,,
2020-2-204,2020,2,影剧备字[2020]第652号,量子女侠,上海觉非文化传媒有限公司,卢皞,修改后同意拍摄,上海市,故事影片,地球为避免人类自取灭亡，准备抹去人类的意识。马总用量子技术和偷窃的意识转码技术，准备向全世界传播精神疾病。龙飞是心理学研究生，舍己救人时获得超能力。人类最终该何去何从？,http://www.chinafilm.gov.cn/chinafilm/contents/167/2539.shtml,,
2020-2-205,2020,2,影剧备字[2020]第681号,演技六讲,上海米杜影业有限公司,杜家毅,同意拍摄,上海市,故事影片,青涩的女演员方芳初出茅庐，希望在舞台上实现梦想，成为一名好演员。她偶然遇到了以教授表演为生的杜老师，默默无闻的杜老师用生活的经历教会了她表演的要义，最终方芳获得了成功，却发现两人早已属于不同的世界。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2539.shtml,,
2020-2-206,2020,2,影剧备字[2020]第762号,国宝传说,上海礼想境界影视传媒有限公司,唐季礼,同意拍摄,上海市,故事影片,考古教授张国生为寻找中华国宝天圣铜人，集结挚友的儿子李琼斯、助教小光和诺敏，再次组成寻宝小分队，踏上了考古寻宝之旅，并与文物贩子斗智斗勇的冒险故事。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2539.shtml,,
2020-2-207,2020,2,影剧备字[2020]第788号,新虎口脱险,"上海添景影视有限公司
嘉兴鼎盛合盟影视文化传播有限公司",蒋峰,同意拍摄,上海市,故事影片,1942年5月，盟军飞行队遭遇迫降，飞行员雷金纳德、麦根托什和彼特分别被厨师寸草生、医生杨啸远以及法国音乐家艾玛所救。日军设置了重重障碍，脱险路上险象环生并笑料百出。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2539.shtml,,
2020-2-208,2020,2,影剧备字[2020]第902号,钻石少年,工厂大门影业（上海）有限公司,龙海珊,同意拍摄,上海市,故事影片,一颗罕见的钻石阴差阳错地落入一间普通的小超市，毫不知情的小超市店主聂峰和老任，意外卷入了一系列令人啼笑皆非的闹剧之中，他们凭借自己的善良和勇气，化解了一道道危机，并且还各自收获了真挚的爱情。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2539.shtml,,
2020-2-209,2020,2,影剧备字[2019]第11274号,大叔宿舍,四川石宇文化传媒有限公司,徐子胤,同意拍摄,四川省,故事影片,某大学建校80周年庆典将至，99级留校教师苟少波决定邀请当年宿舍的另外三名室友高飞、王江、金少重新回到宿舍共度五天大学生活，由学校影视编导系17级学生艺成记录和拍摄这五天的宿舍生活为庆典献礼。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2539.shtml,,
2020-2-210,2020,2,影剧备字[2019]第11297号,攀枝花红了,"四川盛世星语文化传媒有限公司
湖南万一文化有限公司","杜林
吴瑜婷",同意拍摄,四川省,故事影片,老优秀共产党员李显达，是一名退休的工程师，在听闻当年三线建设修建的太阳城钢铁厂一号焦炉拆除的消息后，晕倒住院。在睡梦中，当年的战友蒲忆山询问焦炉一事，引发他对那段激情燃烧岁月的回忆......旧的焦炉,http://www.chinafilm.gov.cn/chinafilm/contents/167/2539.shtml,,
2020-2-211,2020,2,影剧备字[2019]第7712号,渴望已久的夏天,四川合力行文化传媒有限公司,高健,同意拍摄,四川省,故事影片,几位家长来到乡村做一个多月的教育支援工作，跟随而来的还有5个可爱的幼稚园小朋友，父母忙于支教工作，小朋友则在乡村开启了一段奇幻和冒险的旅程。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2539.shtml,,
2020-2-212,2020,2,影剧备字[2019]第8163号,记忆有你,成都龙瑞影业有限公司,魏震,同意拍摄,四川省,故事影片,一位记忆错乱的老太，一个迷失夜店的猪肉小贩，两条迥异的生活线相互纠缠影响。一段买房风波，一个精心编织的谎言，层层拨开竟是痛失的亲情。 一场时光倒流的寿宴，一次悔之晚矣的自我救赎，背后满载辛酸的温情。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2539.shtml,,
2020-2-213,2020,2,影剧备字[2020]第048号,你的太阳,"四川榕树花开影业有限公司
四川十月文化传媒有限公司",徐凝楚,同意拍摄,四川省,故事影片,偏远村落，一老一少，两个送电影下乡的放映员在一起意外事件里与村民们产生矛盾，荒诞，意外，感动，帮助村民解决了问题，最后在村民帮助下找到了自我价值，解开了各自心结，电影放映成功帮助村民们树立了文化自信。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2539.shtml,,
2020-2-214,2020,2,影剧备字[2020]第339号,秘密拼图,四川狼族影业有限公司,杨文,同意拍摄,四川省,故事影片,摄影者齐剑，突然接到妻子死讯，而且携带文物下落不明。为查清真相，齐剑根据妻子留下的诗句，踏上寻找文物之路。 经过与走私分子斗智斗勇，终于为国家夺回文物，也与文物调查员纪晶晶牵手。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2539.shtml,,
2020-2-215,2020,2,影剧备字[2020]第344号,猎屠,蓉城传奇电影有限公司,何田,同意拍摄,四川省,故事影片,府河市公安局接连接到“杀猪盘”网络诈骗报案。经调查，警方锁定了位于东南亚的一个大型网络诈骗集团，其头目代号“屠夫”。市公安局反电信诈骗中心针对该集团成立行动小组，派警员潜入内部调查。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2539.shtml,,
2020-2-216,2020,2,影剧备字[2020]第738号,很高兴遇见我,四川超小号影业有限责任公司,于海洋,同意拍摄,四川省,故事影片,执著于漫画梦的九岁男孩小希与三十多岁的自己交换身体，惊讶发现他长大后的人生简直一团糟！失望透顶的男孩决定利用两次身体交换机会，对未来进行大改造，实现他的漫画梦。而阻挡他的不是别人，正是长大后的自己。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2539.shtml,,
2020-2-217,2020,2,影剧备字[2020]第739号,姬洛河图,四川繁花盛开影业有限公司,王甲,同意拍摄,四川省,故事影片,古寨秘宝姬洛河图被骗走，寨中青年姬智为夺回宝物，多次上演鸡飞狗跳的戏码，屡次影响警方的行动计划。在女刑警茉莉的帮助下，姬智逐渐揭开了古寨内鬼与古董骗子合谋的真相。浩劫之后，古寨上交古宝，迎来新生。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2539.shtml,,
2020-2-218,2020,2,影剧备字[2020]第814号,落花生,四川上火乐电影有限公司,"赵锦
乐敏",同意拍摄,四川省,故事影片,90年代末在成都长大的三个80后共同来到一所高中就读。因为足球熟悉玩在一起，一些误会后，三人分道扬镳，各自为了自己的目标而开始了成人世界的探索。最终因为足球又走到一起，关于80后青春的一段史诗和注解。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2539.shtml,,
2020-2-219,2020,2,影剧备字[2019]第10854号,向阳花开总是春,隆创日盛（天津）文化传媒有限公司,傅宏,同意拍摄,天津市,故事影片,李伟是厚土村的村办教师，因为自己自身原因没有子嗣，于是就从孤儿院领养了一个女孩，岂料屋漏连逢阴夜雨，孩子患上了血液病需要换骨髓，于是李伟开始寻找孩子的亲生父母来为孩子治病。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2539.shtml,,
2020-2-220,2020,2,影剧备字[2020]第067号,三个乌托邦,天津兔子洞影视文化传媒有限公司,李寅,同意拍摄,天津市,故事影片,主人公李天海少年时负气外出闯荡，因参加弟弟的婚礼，在时隔十二年后重返故乡，见到了久别的家人、朋友和初恋。这一次，李天海没有再逃避，成功的化解了与家人、朋友、恋人之间的隔阂与误解。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2539.shtml,,
2020-2-221,2020,2,影剧备字[2020]第135号,粑粑合唱团,亨亨（天津）影视文化传媒有限公司,周永瑶,同意拍摄,天津市,故事影片,雪山脚下一个古村要打造旅游地，居民决定先建小学，把青壮年人口留住。一位外来的年轻人成了唯一的老师，当地孩子会唱歌他成立了合唱团，但老师3个月要离开，全村开展了一场留住老师和拉外出打工居民回来的故事。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2539.shtml,,
2020-2-222,2020,2,影剧备字[2020]第913号,为了你,天津谷腾文化传播有限公司,韩旺增,同意拍摄,天津市,故事影片,佟曦发生一次偶然事件，使他断去两个手指，在排队手术时，这时七岁傅玲娜断掉一条胳膊，要及时手术，佟曦把做手术名额让给了傅玲娜，而自己错过了黄金接指救治时间，最终失去了两个手指，十五年后，众人皆大欢喜。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2539.shtml,,
2020-2-223,2020,2,影剧备字[2020]第918号,九月一号,天津昕态文化传媒有限公司,张挺,同意拍摄,天津市,故事影片,李青草是一名单亲妈妈，为了让女儿上当地的小学，她必须在十天之内给孩子解决本地户口，为此她走上了相亲之路。在这个过程中，李青草回忆起了自己作为留守儿童的往事，并勾起了一个惊人的秘密。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2539.shtml,,
2020-2-224,2020,2,影剧备字[2019]第10964号,一周的朋友,"拉萨工夫真言魅客影业有限公司
星野影业有限公司
东阳三尚传媒股份有限公司
正夫君泽影视传媒有限公司",吕鑨谥,同意拍摄,西藏自治区,故事影片,少女林湘之患有奇怪的失忆症，她关于朋友的记忆只能维持一周，她也因此变得孤僻。直到转学生徐又树的到来，他的善意与坚持让湘之渐渐敞开心扉。两人决心一起面对过去，找寻记忆的真相，救赎彼此的未来。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2539.shtml,,
2020-2-225,2020,2,影剧备字[2020]第175号,在水一方,新疆广电资产运营有限责任公司,张小华,同意拍摄,新疆维吾尔自治区,故事影片,喀喇昆仑三代水文人，从大城市来到塔什库尔干库鲁克兰干高原水文站，以淡泊无畏的气质、大爱温暖的情怀隐居深山，为绿洲数百万人生命之水默默索求，同时讲述援疆人与乡亲一起守卫阳光雪域、共建美好家园的故事。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2539.shtml,,
2020-2-226,2020,2,影剧备字[2020]第209号,约会吧，雪板先生,新疆高笔影视文化传媒有限公司,王倩,同意拍摄,新疆维吾尔自治区,故事影片,职场女性杨叶与雪场负责人高远在历经一波三折中雪场授权交手中，爱情悄然滋长，在两人面对爱的真相，能否勇敢的去拥抱，最终终成眷侣的故事。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2539.shtml,,
2020-2-227,2020,2,影剧备字[2020]第306号,盼·归,云南丹曜影视策划有限公司,李彦怡,同意拍摄,云南省,故事影片,忆云忆乡，忆故人。墨色的梦，银色的镯，他总在想着透凉的清水，和那双苦涩的手，家，还有多远。另一个他，在等，等着染满世俗的他回来，山与水，等那对父子的真挚与倔强。余音绕梁，日不绝，忆往昔，尘嚣远。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2539.shtml,,
2020-2-228,2020,2,影剧备字[2020]第674号,勐桑洛,昆明恒名传媒有限公司,姚又僮,同意拍摄,云南省,故事影片, 通过影片表现了人类与大自然相互依存的关系，引发大众对环保意识的重视，2.另通过一个孩子对爱的理解的过程，传递出人与人之间单纯美好的情感。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2539.shtml,,
2020-2-229,2020,2,影剧备字[2019]第11284号,水怪2,杭州传影文化传媒有限公司,简士耕,同意拍摄,浙江省,故事影片, 民国女法医清伶为寻找失踪丈夫重返上水镇，却意外解开身世之谜。她力凭科学文明铲除水猴子封建迷信，用真相唤醒镇民合力击退恶势力，共同见证了正义的荣光。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2539.shtml,,
2020-2-230,2020,2,影剧备字[2020]第195号,一起勇敢,"浙江鼎象影视文化传媒有限公司
青岛宏峰通影视传媒发展有限公司","项海明
李海超",同意拍摄,浙江省,故事影片,一场儿童酷跑障碍赛前夕，周一鸣的爸爸突然离家出走，杳无音讯，8岁的他为参加比赛而费尽心思寻回爸爸，却发现爸爸已身患癌症，此后的周一鸣在爸爸的影响下迅速成长，变得勇敢坚强，最终独自参赛赢得冠军。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2539.shtml,,
2020-2-231,2020,2,影剧备字[2020]第253号,御龙神探,"浙江鸣风在竹影视文化有限公司
太合影业（浙江）有限公司","裴元华
邢瑞",同意拍摄,浙江省,故事影片,本故事讲述欧阳靖在侦破洛阳城中的舞狮吐火杀人案和水中神秘起火案时挖掘出一起多年前的命案和成谜多年的黄金大劫案，最终将凶手绳之于法的故事。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2539.shtml,,
2020-2-232,2020,2,影剧备字[2019]第10811号,牺牲者,"公安部金盾影视文化中心
华盛音像出版社
合泽影业（北京）有限公司",方刚亮,同意拍摄 (补),直备 (补),故事影片,缉毒警柏勇刚在伏击毒贩过程中不料中埋伏，为了掩护队友，英勇牺牲。受命调查的成亦华一方面深受烈士感染，强调珍视生命，一方面抽丝剥茧找到真凶麻永兴，危难之时继承烈士遗志，抱着大毒枭跳进怒江同归于尽。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2539.shtml,,
2020-2-233,2020,2,影剧备字[2019]第11225号,戒,中央宣传部电影卫星频道节目制作中心,"李学武
格桑多杰",同意拍摄,直备,故事影片,徐海洋与未婚妻霍小兵都是戒毒所干警，他们帮助强戒人员何谷雨和他母亲脱离毒魔，母子团聚。霍小兵遭遇职业暴露，两人感情陷入危机，在何谷雨的帮助下，徐海洋挫败了贩毒头目“冰哥”的阴谋，拯救了自己的爱情.,http://www.chinafilm.gov.cn/chinafilm/contents/167/2539.shtml,,
2020-2-234,2020,2,影剧备字[2019]第11226号,他是大英雄,中央宣传部电影卫星频道节目制作中心,"杨阳
李沅
李洪权",同意拍摄,直备,故事影片,一个扮演关公的演员孙树清，生活中落魄，一日机缘巧合破获了犯罪团伙。没成想因此被设局卷入了阴谋，一日之间，“大英雄”败走麦城，没有人信任他。在认清了自己之后，他脱去戏服以真实的自己向恶势力发出了挑战…,http://www.chinafilm.gov.cn/chinafilm/contents/167/2539.shtml,,
2020-2-235,2020,2,影剧备字[2019]第5010号,鸡毛蒜皮也是事,中央宣传部电影卫星频道节目制作中心,李铁英,同意拍摄,直备,故事影片,影片以浙江诸暨市枫桥镇民间调解矛盾形成的“枫桥经验”为故事背景，以轻喜剧的表达方式，通过调解员封浪平对百姓日常生活中各种矛盾的巧妙和耐心调解，表现出闻名遐迩的“枫桥经验”的真谛和现实意义。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2539.shtml,,
2020-2-236,2020,2,影剧备字[2020]第3121号,薛仁贵征东,中国电影股份有限公司,王海钊,同意拍摄,直备,故事影片,本故事主要以薛仁贵的人物成长为线索，讲述了自公元645年至668年间唐朝军队平定高句丽地区叛乱的故事。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2539.shtml,,
2020-2-237,2020,2,影剧备字[2020]第624号,凿空者之使命召唤,中央宣传部电影卫星频道节目制作中心,"魏立军
徐震",同意拍摄,直备,故事影片,被困匈奴十年之久的张骞为了完成汉武帝交代的使命，前往西域联络大月氏（音读大越之），形成共御匈奴的战略，张骞积极准备着逃脱的准备。经过与匈奴的浴血厮杀，终于顺利逃出，继续完成使命。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2539.shtml,,
2020-2-238,2020,2,影剧备字[2019]第7440号,响彻云霄,"彦堃影业（重庆）有限公司
北京宽想创意文化有限公司
剧禾影视传媒（厦门）有限公司",侯亮,同意拍摄,重庆市,故事影片,本片讲述主人公冯远在儿童时期因为一次偶然的事故失明，因为竹笛而振作，通过自身的努力获得的家人的支持，之后在老师的帮助下，为音乐梦想拼搏的故事。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2539.shtml,,
2020-2-239,2020,2,影动备字[2019]第375号,敦煌大冒险之善财童子,喀什幸福祥祥影视文化传媒有限公司,"张韦
陈维",原则上同意拍摄,新疆维吾尔自治区,动画影片,古代唐朝年间嘉州境内的一个叫善财的小孩拜别父母去游历，无意间被峨眉山七宝台里储存的玉帛天书卷入了繁华的长安城中，由此踏上了丝绸之路，随商队到达了敦煌，并且展开了一系列的冒险故事。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2539.shtml,,
2020-2-240,2020,2,影动备字[2020]第146号,和平公约战纪,中影动画产业有限公司,汤澍,同意拍摄,直备,动画影片,2120年，全人类为了寻找宇宙中适合移居的新大陆，任命苏带队执行“代号302”的最高级别探险任务，但最终因苏的“叛逃”而宣布终止。女儿小法为还父亲清白独自展开调查，并发现事件另有隐情。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2539.shtml,,
2020-2-241,2020,2,影纪备字[2019]第392号,玩儿家,北京九彩虹文化传媒有限公司,李诚儒,同意拍摄,北京市,纪录影片,本片以纪实性的方式记录了蛐蛐资深玩儿家李诚儒一个秋天的生活轨迹：如何分辨蛐蛐的成色、如何对蛐蛐进行分类、斗蛐蛐比赛的具体规则等，并展示了在蛐蛐文化中的各种真与假、善与恶。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2539.shtml,,
2020-2-242,2020,2,影纪备字[2020]第079号,追雪,北京群星环绕文化传媒有限公司,曹征,同意拍摄,北京市,纪录影片,讲述东方视角下人与自然，人与冰雪的关系。展示国人在冰雪世界的生存经验，用历史沉淀的气象经验结合当代科技成果，国人如何面对寒冬，利用冰雪技能与自然和谐相处，传承历史，培育冰雪运动新文化。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2539.shtml,,
2020-2-243,2020,2,影纪备字[2019]第289号,功夫佛山之己战,"佛山珠江传媒广播有限公司
佛山市演出有限公司",喻峰,同意拍摄,广东省,纪录影片,扎根于佛山功夫文化土壤，聚焦武林人，以小人物的大情怀传播正能量，阐释中国功夫在新时代之下的使命与担当；打造佛山功夫文化品牌；以点带面，借功夫搭建中外文化交流桥梁，向世界展现一个真实、全面、立体的中国。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2539.shtml,,
2020-2-244,2020,2,影纪备字[2020]第134号,汉江河畔五节龙,陕西西诺创意文化产业发展中心,陈非,同意拍摄,陕西省,纪录影片,在中国腹地秦岭南麓，汉水河畔的勉县入选2009年陕西省非物质文化遗产项目名录的五节龙，因其极强的观赏性与故事性深得人们喜爱，本片以纪实的手法呈现汉水河畔人与自然和谐统一的朴素生活。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2539.shtml,,
2020-2-245,2020,2,影纪备字[2020]第095号,妈妈的女儿,四川纳佳民族影视文化传媒有限公司,贾萨杨万,同意拍摄,四川省,纪录影片,《阿嫫妮惹》是广泛流传于彝区的是彝族传世经典，“阿嫫妮惹”意“妈妈的女儿”，泛指所有的女性。该影片通过对《妈妈的女儿》的线条整理，展现了女儿从出生、成长、议婚、订婚、接亲、出嫁、思念、明志的一生。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2539.shtml,,
2020-2-246,2020,2,影特备字[2020]第004号,快乐原始人,融创未来文化娱乐（北京）有限公司,梅咏,同意拍摄,北京市,特种影片,翼龙袭击原始人部落，夺走小朋友的恐龙蛋，两个小朋友为了夺回恐龙蛋，踏上了冒险的旅程，最后经历艰险，夺回恐龙蛋。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2539.shtml,,
2020-2-247,2020,2,影特备字[2020]第008号,皮皮的火星梦,中国科学技术馆,"谢柯欣
李一
武佳
高鹏",同意拍摄,直备,特种影片,《皮皮的火星梦》是中国科技馆准备推出的特种影片，描写了主人公皮皮与猪猪三兄妹在火星建设基地探险的故事。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2539.shtml,,
2020-2-248,2020,2,影特备字[2020]第009号,火星使命,"中国科学技术馆
中国人民解放军战略支援部队航天系统部政治工作部政工保障中心","松太加
明国升",同意拍摄,直备,特种影片,该影片以“绿航星际”任务为背景，以纪实作品《飞舟日记》为创作蓝本，着力向公众介绍中国航天员在选拔、培养、训练和执行任务过程中的精彩故事，展示航天科技成果，表现科研工作者严谨求实的工作作风。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2539.shtml,,
2020-1-1,2020,1,影剧备字[2019]第1099号,桥魂,"安徽天惟影视文化有限公司
安徽惠好影视文化有限公司",张春,修改后同意拍摄,安徽省,故事影片,山村里有一座古老的石桥。在一次战火中坍塌。一外乡人来到山村愿意为村民们摆渡。在摆渡的过程中与村民们发生了很多恩怨情仇，一直到死，都没有离开过河岸。后来，村民们意外的发现了往事，才知道为村民们摆渡的原因,http://www.chinafilm.gov.cn/chinafilm/contents/167/2399.shtml,,
2020-1-2,2020,1,影剧备字[2019]第9632号,深瞳,安徽子昂影视文化传播有限责任公司,"朱昭宾
梁丽华",同意拍摄,安徽省,故事影片,30年代中期的一天深夜，海棠书寓的老板娘金荟荣被人杀害，唯一目击证人指认从美国返回苏州定居的外科医生顾绍文为杀人凶手。顾绍文在逃亡、查证的过程中，一桩发生在二十年前的被隐藏的生世之谜逐渐浮出水面……,http://www.chinafilm.gov.cn/chinafilm/contents/167/2399.shtml,,
2020-1-3,2020,1,影剧备字[2018]第6870号,南疆守护者,北京伯乐聚星影视文化传播有限公司,高秀云,同意拍摄,北京市,故事影片,清晨，在祖国南疆中越边境的深山哨所上，天还蒙蒙亮，凌尚前和他的哨员们便踏上了巡逻征程。在这片险峻而静谧的大山里，凌尚前已经走了整整36年。 1981年，刚满18岁的凌尚前怀着一颗爱国的赤子之心在家人,http://www.chinafilm.gov.cn/chinafilm/contents/167/2399.shtml,,
2020-1-4,2020,1,影剧备字[2019]第10468号,我爸是警察,"北京长信影视传媒有限公司
公安部金盾影视文化中心",孟婕,同意拍摄,北京市,故事影片,公安部机关干部徐正宇来到老里旗村挂任第一书记，带领全村在脱贫攻坚战中取得巨大的胜利。在这期间他还给予身世凄惨的12岁男童阿蒙父亲般的关爱，帮助他健康成长，并使他重返校园。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2399.shtml,,
2020-1-5,2020,1,影剧备字[2019]第11186号,沧海一声笑,"理智影业（北京）有限公司
合肥放牛影业有限公司",李智,同意拍摄,北京市,故事影片,在爱情和事业的双重打击下，袁飞和大伟来对生活失去了信心。石海老人对两人精心策划了一系列拯救心灵的行动，以爱的方式激励人生。两人对未来充满信心和希望。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2399.shtml,,
2020-1-6,2020,1,影剧备字[2019]第2802号,火神,"北京奥创世纪网络影视发行有限公司
北京意合云端影视传媒有限公司",曹平平,同意拍摄,北京市,故事影片,消防新兵夏天被分配到地方中队后并不适应，为求上进加倍训练，为营救工作打下了坚实基础。但在日常救援中夏天过于自我对命令服从度差。后来经过一次次任务让他真正领悟了消防战士的意义并收获了爱情,http://www.chinafilm.gov.cn/chinafilm/contents/167/2399.shtml,,
2020-1-7,2020,1,影剧备字[2019]第4009号,孤侠,北京九传影业有限公司,"李海超
赵九龙",同意拍摄,北京市,故事影片,明朝年间，身负灭门之仇的杀手邝天野受命刺杀被东厂陷害的林守之，事成之后，自己却也成了要被东厂灭口的对象。同时，为替父报仇，林月奴来到风间客栈，恰被邝所救。东厂追杀二人，邝天野迎战，最终成功复仇。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2399.shtml,,
2020-1-8,2020,1,影剧备字[2019]第5322号,最好的我,北京寰亚星河影视有限公司,霍思旌,同意拍摄,北京市,故事影片,影片讲述了生性孤傲的体操运动员寅树，在奥运比赛时失误导致昏迷，在梦境里重新回到刚进入体操队的故事。在梦里他惹是生非，人生因此改写改写，最后他理解了体育的真谛，并苏醒过来，以永不言败的体育精神面对人生。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2399.shtml,,
2020-1-9,2020,1,影剧备字[2019]第5417号,张人亚,北京紫禁城影业有限责任公司,史健全,修改后同意拍摄,北京市,故事影片,1927年，大革命失败，在极端的白色恐怖笼罩下，张人亚受党的委托，经受了生死考验，在其父亲的帮助下，完整保护了包括第一部党章在内的一批党的重要文献。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2399.shtml,,
2020-1-10,2020,1,影剧备字[2019]第5564号,心灵家园,北京鑫能量影视文化有限公司,张竹,同意拍摄,北京市,故事影片,心理咨询师凌兰为了救治几个受心灵受到伤害的儿童，不惜来到农村组建“心灵花园”工作站为他们进行心理治疗。起初孩子们各种抵触，后了解到凌兰亲人过去被害，同理心下孩子们配合接受治疗，逐渐恢复了健康的心灵。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2399.shtml,,
2020-1-11,2020,1,影剧备字[2019]第5880号,亚军,北京无限焦点文化传媒有限公司,孙莹,同意拍摄,北京市,故事影片,足球教练员李悦回到了家乡执教一支聋哑人足球队。因为心怀不满，加之无法交流沟通，双方彼此仇视对立，使得原本成绩不错的足球队水平和竞技状态岌岌可危，随着必须参加的运动会的来临，他们被迫一起战斗,http://www.chinafilm.gov.cn/chinafilm/contents/167/2399.shtml,,
2020-1-12,2020,1,影剧备字[2019]第5978号,逃出荒野,"北京剪刀手影视传媒有限公司
广州墨卡文化传媒有限公司",栾江,同意拍摄,北京市,故事影片,19岁情感压抑的少女，为解开10年前母亲“失踪”之谜；不顾父亲的百般劝阻，说服小伙伴驾驶越野车义无反顾的走入荒野还原真相；在几千公里艰难险阻的路途中，如何解开事实真相释放自我，如何让自己内心“走出荒野,http://www.chinafilm.gov.cn/chinafilm/contents/167/2399.shtml,,
2020-1-13,2020,1,影剧备字[2019]第6003号,上海滩之猛龙闯金关,北京新时空文化传媒有限公司,陈湃涌,同意拍摄,北京市,故事影片,一本记载着宝藏所在的诗集，引起了上海滩的风波。为了找出暗伤父亲的凶手袁龙与好友方轩展开调查结果却发现对方竟是自己指腹为婚的妻子梁凤蝶。矛盾化解后，袁梁两家再次联合起来，最终让宝藏免于落入邪恶势力手中。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2399.shtml,,
2020-1-14,2020,1,影剧备字[2019]第6200号,童话里的新娘,北京三人行影视传媒有限公司,洪丹强,同意拍摄,北京市,故事影片,一个真实故事。 上海青年戴建国去东北插队，与当地姑娘小凤互生好感。小凤父母反对，逼她嫁人，小凤抗婚，喊着戴建国名字疯了。戴建国大义决定，娶疯娘小凤为妻，终生相守。四十年的岁月，他坚守了自己的承诺。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2399.shtml,,
2020-1-15,2020,1,影剧备字[2019]第6457号,情暖人心,北京云璇恩影视传媒有限公司,"吕长伟
张红军
时云翔",同意拍摄,北京市,故事影片,讲述了男兵陈晓闻、女兵向春梅以及李萍三人之间在车站相遇相知，从友情到到爱情的转变，以及后来陈晓闻为爱大闹《网红盛典》现场的故事，歌颂了八十年代人们之间真挚、淳朴的友情与爱情与亲情。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2399.shtml,,
2020-1-16,2020,1,影剧备字[2019]第6702号,冰舞飞扬,艺佰和（北京）国际文化传媒有限公司,丁浩,同意拍摄,北京市,故事影片,13岁的农村女孩徐若星在滑冰上天赋异禀，被职业花滑教练李屏招进训练队。但跨进门槛她才发现，这是一场旷日持久的搏斗——与对手、与家人、更是与自己。她该如何逆风翻盘，成为花样滑冰的明日之星？,http://www.chinafilm.gov.cn/chinafilm/contents/167/2399.shtml,,
